TERRITORIO#es,TIME_PERIOD#es,FLUJO_ENERGIA#es,FLUJO_ENERGIA_CODE,OBS_VALUE
Agaete,09/02/2022,Total,_T,35.66
Agaete,10/02/2022,Total,_T,36.29
Agaete,11/02/2022,Total,_T,36.86
Agaete,12/02/2022,Total,_T,38.62
Agaete,13/02/2022,Total,_T,37.57
Agaete,14/02/2022,Total,_T,37.08
Agaete,15/02/2022,Total,_T,38.18
Agaete,16/02/2022,Total,_T,37.41
Agaete,17/02/2022,Total,_T,35.96
Agaete,18/02/2022,Total,_T,36.2
Agaete,19/02/2022,Total,_T,39.49
Agaete,20/02/2022,Total,_T,39.85
Agaete,21/02/2022,Total,_T,37.82
Agaete,22/02/2022,Total,_T,36.09
Agaete,23/02/2022,Total,_T,35.38
Agaete,24/02/2022,Total,_T,35.54
Agaete,25/02/2022,Total,_T,36.76
Agaete,26/02/2022,Total,_T,39.68
Agaete,27/02/2022,Total,_T,39.14
Agaete,28/02/2022,Total,_T,36.72
Agaete,01/03/2022,Total,_T,37.66
Agaete,02/03/2022,Total,_T,36.5
Agaete,03/03/2022,Total,_T,36.29
Agaete,04/03/2022,Total,_T,36.91
Agaete,05/03/2022,Total,_T,38.39
Agaete,06/03/2022,Total,_T,37.57
Agaete,07/03/2022,Total,_T,36.83
Agaete,08/03/2022,Total,_T,35.65
Agaete,09/03/2022,Total,_T,35.8
Agaete,10/03/2022,Total,_T,35.98
Agaete,11/03/2022,Total,_T,36.24
Agaete,12/03/2022,Total,_T,37.85
Agaete,13/03/2022,Total,_T,37.54
Agaete,14/03/2022,Total,_T,37.93
Agaete,15/03/2022,Total,_T,36.91
Agaete,16/03/2022,Total,_T,36.31
Agaete,17/03/2022,Total,_T,36.17
Agaete,18/03/2022,Total,_T,36.88
Agaete,19/03/2022,Total,_T,38.2
Agaete,20/03/2022,Total,_T,37.72
Agaete,21/03/2022,Total,_T,35.89
Agaete,22/03/2022,Total,_T,35.54
Agaete,23/03/2022,Total,_T,36.22
Agaete,24/03/2022,Total,_T,35.7
Agaete,25/03/2022,Total,_T,36.73
Agaete,26/03/2022,Total,_T,37.85
Agaete,27/03/2022,Total,_T,35.54
Agaete,28/03/2022,Total,_T,36.01
Agaete,29/03/2022,Total,_T,35.13
Agaete,30/03/2022,Total,_T,35.25
Agaete,31/03/2022,Total,_T,34.93
Agaete,01/04/2022,Total,_T,36.73
Agaete,02/04/2022,Total,_T,38.2
Agaete,03/04/2022,Total,_T,37.64
Agaete,04/04/2022,Total,_T,36.73
Agaete,05/04/2022,Total,_T,35.57
Agaete,06/04/2022,Total,_T,35.56
Agaete,07/04/2022,Total,_T,35.46
Agaete,08/04/2022,Total,_T,36.12
Agaete,09/04/2022,Total,_T,39.03
Agaete,10/04/2022,Total,_T,37.8
Agaete,11/04/2022,Total,_T,38.06
Agaete,12/04/2022,Total,_T,37.39
Agaete,13/04/2022,Total,_T,38.01
Agaete,14/04/2022,Total,_T,38.49
Agaete,15/04/2022,Total,_T,38.57
Agaete,16/04/2022,Total,_T,39.05
Agaete,17/04/2022,Total,_T,39.45
Agaete,18/04/2022,Total,_T,38.87
Agaete,19/04/2022,Total,_T,36.78
Agaete,20/04/2022,Total,_T,35.96
Agaete,21/04/2022,Total,_T,35.57
Agaete,22/04/2022,Total,_T,36.63
Agaete,23/04/2022,Total,_T,38.73
Agaete,24/04/2022,Total,_T,37.54
Agaete,25/04/2022,Total,_T,37.23
Agaete,26/04/2022,Total,_T,36.08
Agaete,27/04/2022,Total,_T,35.04
Agaete,28/04/2022,Total,_T,35.11
Agaete,29/04/2022,Total,_T,35.98
Agaete,30/04/2022,Total,_T,36.09
Agaete,01/05/2022,Total,_T,35.78
Agaete,02/05/2022,Total,_T,35.52
Agaete,03/05/2022,Total,_T,35.67
Agaete,04/05/2022,Total,_T,35.34
Agaete,05/05/2022,Total,_T,34.98
Agaete,06/05/2022,Total,_T,35.09
Agaete,07/05/2022,Total,_T,37.47
Agaete,08/05/2022,Total,_T,37.0
Agaete,09/05/2022,Total,_T,36.09
Agaete,10/05/2022,Total,_T,34.65
Agaete,11/05/2022,Total,_T,34.69
Agaete,12/05/2022,Total,_T,35.54
Agaete,13/05/2022,Total,_T,35.28
Agaete,14/05/2022,Total,_T,35.91
Agaete,15/05/2022,Total,_T,35.57
Agaete,23/11/2020,Total,_T,39.64
Agaete,24/11/2020,Total,_T,39.85
Agaete,25/11/2020,Total,_T,38.48
Agaete,26/11/2020,Total,_T,38.93
Agaete,27/11/2020,Total,_T,38.49
Agaete,28/11/2020,Total,_T,40.07
Agaete,29/11/2020,Total,_T,39.54
Agaete,30/11/2020,Total,_T,38.4
Agaete,01/12/2020,Total,_T,38.18
Agaete,02/12/2020,Total,_T,37.48
Agaete,03/12/2020,Total,_T,38.06
Agaete,04/12/2020,Total,_T,38.88
Agaete,05/12/2020,Total,_T,39.72
Agaete,06/12/2020,Total,_T,39.73
Agaete,07/12/2020,Total,_T,39.68
Agaete,08/12/2020,Total,_T,39.11
Agaete,09/12/2020,Total,_T,38.68
Agaete,10/12/2020,Total,_T,38.42
Agaete,11/12/2020,Total,_T,38.48
Agaete,12/12/2020,Total,_T,38.6
Agaete,13/12/2020,Total,_T,37.56
Agaete,14/12/2020,Total,_T,37.26
Agaete,15/12/2020,Total,_T,37.45
Agaete,16/12/2020,Total,_T,37.12
Agaete,17/12/2020,Total,_T,37.44
Agaete,18/12/2020,Total,_T,37.62
Agaete,19/12/2020,Total,_T,38.15
Agaete,20/12/2020,Total,_T,37.07
Agaete,21/12/2020,Total,_T,38.06
Agaete,22/12/2020,Total,_T,37.53
Agaete,23/12/2020,Total,_T,38.17
Agaete,24/12/2020,Total,_T,39.95
Agaete,25/12/2020,Total,_T,37.42
Agaete,26/12/2020,Total,_T,38.25
Agaete,27/12/2020,Total,_T,37.42
Agaete,28/12/2020,Total,_T,38.72
Agaete,29/12/2020,Total,_T,38.42
Agaete,30/12/2020,Total,_T,39.01
Agaete,31/12/2020,Total,_T,39.18
Agaete,01/01/2021,Total,_T,38.24
Agaete,02/01/2021,Total,_T,39.67
Agaete,03/01/2021,Total,_T,40.0
Agaete,04/01/2021,Total,_T,38.29
Agaete,05/01/2021,Total,_T,38.2
Agaete,06/01/2021,Total,_T,37.02
Agaete,07/01/2021,Total,_T,38.34
Agaete,08/01/2021,Total,_T,39.19
Agaete,09/01/2021,Total,_T,39.98
Agaete,10/01/2021,Total,_T,39.35
Agaete,11/01/2021,Total,_T,38.3
Agaete,12/01/2021,Total,_T,38.74
Agaete,13/01/2021,Total,_T,38.72
Agaete,14/01/2021,Total,_T,39.57
Agaete,15/01/2021,Total,_T,39.83
Agaete,16/01/2021,Total,_T,41.45
Agaete,17/01/2021,Total,_T,39.93
Agaete,18/01/2021,Total,_T,37.51
Agaete,19/01/2021,Total,_T,37.11
Agaete,20/01/2021,Total,_T,37.15
Agaete,21/01/2021,Total,_T,36.89
Agaete,22/01/2021,Total,_T,37.68
Agaete,23/01/2021,Total,_T,39.97
Agaete,24/01/2021,Total,_T,38.59
Agaete,25/01/2021,Total,_T,37.16
Agaete,26/01/2021,Total,_T,37.39
Agaete,27/01/2021,Total,_T,36.55
Agaete,28/01/2021,Total,_T,37.18
Agaete,29/01/2021,Total,_T,37.0
Agaete,30/01/2021,Total,_T,39.51
Agaete,31/01/2021,Total,_T,37.69
Agaete,01/02/2021,Total,_T,38.43
Agaete,02/02/2021,Total,_T,37.83
Agaete,03/02/2021,Total,_T,37.6
Agaete,04/02/2021,Total,_T,38.72
Agaete,05/02/2021,Total,_T,39.6
Agaete,06/02/2021,Total,_T,40.23
Agaete,07/02/2021,Total,_T,39.37
Agaete,08/02/2021,Total,_T,37.39
Agaete,09/02/2021,Total,_T,37.87
Agaete,10/02/2021,Total,_T,38.58
Agaete,11/02/2021,Total,_T,38.8
Agaete,12/02/2021,Total,_T,38.45
Agaete,13/02/2021,Total,_T,39.54
Agaete,14/02/2021,Total,_T,39.34
Agaete,15/02/2021,Total,_T,39.3
Agaete,16/02/2021,Total,_T,40.2
Agaete,17/02/2021,Total,_T,38.0
Agaete,18/02/2021,Total,_T,38.33
Agaete,19/02/2021,Total,_T,40.07
Agaete,20/02/2021,Total,_T,41.0
Agaete,21/02/2021,Total,_T,39.77
Agaete,22/02/2021,Total,_T,36.72
Agaete,23/02/2021,Total,_T,37.74
Agaete,24/02/2021,Total,_T,37.69
Agaete,25/02/2021,Total,_T,38.34
Agaete,26/02/2021,Total,_T,38.93
Agaete,27/02/2021,Total,_T,40.56
Agaete,28/02/2021,Total,_T,39.08
Agaete,01/03/2021,Total,_T,38.09
Agaete,02/03/2021,Total,_T,37.66
Agaete,16/05/2022,Total,_T,35.84
Agaete,17/05/2022,Total,_T,34.88
Agaete,18/05/2022,Total,_T,34.74
Agaete,19/05/2022,Total,_T,35.37
Agaete,20/05/2022,Total,_T,34.51
Agaete,21/05/2022,Total,_T,36.85
Agaete,22/05/2022,Total,_T,37.4
Agaete,23/05/2022,Total,_T,35.54
Agaete,24/05/2022,Total,_T,35.67
Agaete,25/05/2022,Total,_T,34.64
Agaete,26/05/2022,Total,_T,34.14
Agaete,27/05/2022,Total,_T,35.9
Agaete,28/05/2022,Total,_T,38.08
Agaete,29/05/2022,Total,_T,37.74
Agaete,30/05/2022,Total,_T,36.06
Agaete,31/05/2022,Total,_T,36.87
Agaete,01/06/2022,Total,_T,35.8
Agaete,02/06/2022,Total,_T,34.35
Agaete,03/06/2022,Total,_T,36.34
Agaete,04/06/2022,Total,_T,37.63
Agaete,05/06/2022,Total,_T,36.07
Agaete,06/06/2022,Total,_T,36.55
Agaete,07/06/2022,Total,_T,34.85
Agaete,08/06/2022,Total,_T,34.88
Agaete,09/06/2022,Total,_T,35.72
Agaete,10/06/2022,Total,_T,36.88
Agaete,11/06/2022,Total,_T,38.13
Agaete,12/06/2022,Total,_T,36.82
Agaete,13/06/2022,Total,_T,37.62
Agaete,14/06/2022,Total,_T,35.85
Agaete,15/06/2022,Total,_T,35.77
Agaete,16/06/2022,Total,_T,36.33
Agaete,17/06/2022,Total,_T,36.27
Agaete,18/06/2022,Total,_T,37.86
Agaete,19/06/2022,Total,_T,36.51
Agaete,20/06/2022,Total,_T,38.16
Agaete,21/06/2022,Total,_T,35.95
Agaete,22/06/2022,Total,_T,35.96
Agaete,23/06/2022,Total,_T,34.55
Agaete,27/09/2022,Total,_T,36.06
Agaete,28/09/2022,Total,_T,37.08
Agaete,29/09/2022,Total,_T,34.59
Agaete,30/09/2022,Total,_T,35.62
Agaete,01/10/2022,Total,_T,35.89
Agaete,02/10/2022,Total,_T,35.25
Agaete,03/10/2022,Total,_T,35.8
Agaete,04/10/2022,Total,_T,36.43
Agaete,05/10/2022,Total,_T,37.25
Agaete,06/10/2022,Total,_T,36.57
Agaete,07/10/2022,Total,_T,37.47
Agaete,08/10/2022,Total,_T,37.31
Agaete,09/10/2022,Total,_T,35.79
Agaete,10/10/2022,Total,_T,37.86
Agaete,11/10/2022,Total,_T,35.28
Agaete,12/10/2022,Total,_T,36.0
Agaete,13/10/2022,Total,_T,35.96
Agaete,14/10/2022,Total,_T,36.22
Agaete,15/10/2022,Total,_T,35.68
Agaete,16/10/2022,Total,_T,35.39
Agaete,17/10/2022,Total,_T,36.44
Agaete,18/10/2022,Total,_T,35.79
Agaete,19/10/2022,Total,_T,35.89
Agaete,20/10/2022,Total,_T,35.96
Agaete,21/10/2022,Total,_T,35.9
Agaete,22/10/2022,Total,_T,35.84
Agaete,23/10/2022,Total,_T,35.49
Agaete,24/10/2022,Total,_T,36.9
Agaete,25/10/2022,Total,_T,36.03
Agaete,26/10/2022,Total,_T,35.92
Agaete,27/10/2022,Total,_T,36.04
Agaete,28/10/2022,Total,_T,36.55
Agaete,29/10/2022,Total,_T,36.25
Agaete,30/10/2022,Total,_T,37.07
Agaete,31/10/2022,Total,_T,37.83
Agaete,01/11/2022,Total,_T,36.5
Agaete,02/11/2022,Total,_T,34.77
Agaete,03/11/2022,Total,_T,35.69
Agaete,04/11/2022,Total,_T,35.97
Agaete,05/11/2022,Total,_T,37.24
Agaete,06/11/2022,Total,_T,36.83
Agaete,07/11/2022,Total,_T,34.83
Agaete,08/11/2022,Total,_T,35.21
Agaete,09/11/2022,Total,_T,35.85
Agaete,10/11/2022,Total,_T,35.48
Agaete,11/11/2022,Total,_T,36.0
Agaete,12/11/2022,Total,_T,37.16
Agaete,13/11/2022,Total,_T,36.39
Agaete,14/11/2022,Total,_T,36.32
Agaete,15/11/2022,Total,_T,35.77
Agaete,16/11/2022,Total,_T,35.63
Agaete,17/11/2022,Total,_T,35.87
Agaete,18/11/2022,Total,_T,36.05
Agaete,19/11/2022,Total,_T,37.39
Agaete,20/11/2022,Total,_T,36.46
Agaete,21/11/2022,Total,_T,37.17
Agaete,22/11/2022,Total,_T,35.21
Agaete,23/11/2022,Total,_T,35.68
Agaete,24/11/2022,Total,_T,35.81
Agaete,25/11/2022,Total,_T,35.66
Agaete,26/11/2022,Total,_T,37.17
Agaete,27/11/2022,Total,_T,37.22
Agaete,28/11/2022,Total,_T,36.74
Agaete,29/11/2022,Total,_T,35.33
Agaete,30/11/2022,Total,_T,35.72
Agaete,01/12/2022,Total,_T,36.59
Agaete,02/12/2022,Total,_T,36.19
Agaete,03/12/2022,Total,_T,37.02
Agaete,04/12/2022,Total,_T,36.27
Agaete,05/12/2022,Total,_T,35.46
Agaete,06/12/2022,Total,_T,36.09
Agaete,07/12/2022,Total,_T,36.37
Agaete,08/12/2022,Total,_T,35.98
Agaete,09/12/2022,Total,_T,36.64
Agaete,10/12/2022,Total,_T,37.77
Agaete,11/12/2022,Total,_T,35.73
Agaete,12/12/2022,Total,_T,35.72
Agaete,13/12/2022,Total,_T,36.45
Agaete,14/12/2022,Total,_T,35.82
Agaete,15/12/2022,Total,_T,37.24
Agaete,16/12/2022,Total,_T,35.24
Agaete,17/12/2022,Total,_T,36.71
Agaete,18/12/2022,Total,_T,36.61
Agaete,19/12/2022,Total,_T,36.74
Agaete,20/12/2022,Total,_T,36.64
Agaete,21/12/2022,Total,_T,36.22
Agaete,22/12/2022,Total,_T,36.38
Agaete,23/12/2022,Total,_T,36.74
Agaete,24/12/2022,Total,_T,39.3
Agaete,25/12/2022,Total,_T,35.39
Agaete,26/12/2022,Total,_T,35.99
Agaete,27/12/2022,Total,_T,36.75
Agaete,28/12/2022,Total,_T,36.98
Agaete,29/12/2022,Total,_T,36.26
Agaete,30/12/2022,Total,_T,37.45
Agaete,31/12/2022,Total,_T,38.95
Agaete,01/01/2023,Total,_T,37.27
Agaete,02/01/2023,Total,_T,38.47
Agaete,03/01/2023,Total,_T,37.44
Agaete,04/01/2023,Total,_T,37.44
Agaete,05/01/2023,Total,_T,38.57
Agaete,06/01/2023,Total,_T,36.65
Agaete,07/01/2023,Total,_T,38.68
Agaete,08/01/2023,Total,_T,37.52
Agaete,09/01/2023,Total,_T,38.07
Agaete,10/01/2023,Total,_T,38.08
Agaete,11/01/2023,Total,_T,37.47
Agaete,12/01/2023,Total,_T,37.12
Agaete,13/01/2023,Total,_T,37.13
Agaete,14/01/2023,Total,_T,37.87
Agaete,15/01/2023,Total,_T,37.0
Agaete,16/01/2023,Total,_T,37.64
Agaete,17/01/2023,Total,_T,37.08
Agaete,18/01/2023,Total,_T,38.95
Agaete,19/01/2023,Total,_T,37.57
Agaete,20/01/2023,Total,_T,37.91
Agaete,21/01/2023,Total,_T,38.54
Agaete,22/01/2023,Total,_T,38.12
Agaete,23/01/2023,Total,_T,38.43
Agaete,24/01/2023,Total,_T,37.22
Agaete,25/01/2023,Total,_T,37.65
Agaete,26/01/2023,Total,_T,37.56
Agaete,27/01/2023,Total,_T,37.86
Agaete,28/01/2023,Total,_T,38.7
Agaete,29/01/2023,Total,_T,38.88
Agaete,30/01/2023,Total,_T,38.65
Agaete,31/01/2023,Total,_T,36.97
Agaete,01/02/2023,Total,_T,36.34
Agaete,02/02/2023,Total,_T,36.95
Agaete,03/02/2023,Total,_T,37.44
Agaete,04/02/2023,Total,_T,38.28
Agaete,05/02/2023,Total,_T,38.12
Agaete,06/02/2023,Total,_T,37.83
Agaete,07/02/2023,Total,_T,36.78
Agaete,08/02/2023,Total,_T,38.02
Agaete,09/02/2023,Total,_T,37.96
Agaete,10/02/2023,Total,_T,37.24
Agaete,11/02/2023,Total,_T,38.29
Agaete,12/02/2023,Total,_T,37.86
Agaete,13/02/2023,Total,_T,37.0
Agaete,14/02/2023,Total,_T,36.92
Agaete,15/02/2023,Total,_T,37.49
Agaete,16/02/2023,Total,_T,36.66
Agaete,17/02/2023,Total,_T,36.61
Agaete,18/02/2023,Total,_T,37.03
Agaete,19/02/2023,Total,_T,36.41
Agaete,20/02/2023,Total,_T,36.93
Agaete,21/02/2023,Total,_T,38.0
Agaete,22/02/2023,Total,_T,38.37
Agaete,23/02/2023,Total,_T,37.12
Agaete,24/02/2023,Total,_T,37.07
Agaete,25/02/2023,Total,_T,36.76
Agaete,26/02/2023,Total,_T,36.38
Agaete,27/02/2023,Total,_T,36.29
Agaete,28/02/2023,Total,_T,36.23
Agaete,01/03/2023,Total,_T,37.07
Agaete,02/03/2023,Total,_T,36.0
Agaete,03/03/2023,Total,_T,36.32
Agaete,04/03/2023,Total,_T,37.66
Agaete,05/03/2023,Total,_T,38.03
Agaete,06/03/2023,Total,_T,35.93
Agaete,07/03/2023,Total,_T,36.84
Agaete,08/03/2023,Total,_T,37.36
Agaete,09/03/2023,Total,_T,36.19
Agaete,10/03/2023,Total,_T,37.59
Agaete,11/03/2023,Total,_T,39.24
Agaete,12/03/2023,Total,_T,38.49
Agaete,13/03/2023,Total,_T,36.32
Agaete,14/03/2023,Total,_T,36.31
Agaete,15/03/2023,Total,_T,36.77
Agaete,16/03/2023,Total,_T,37.66
Agaete,17/03/2023,Total,_T,37.51
Agaete,18/03/2023,Total,_T,38.73
Agaete,19/03/2023,Total,_T,37.71
Agaete,20/03/2023,Total,_T,36.79
Agaete,21/03/2023,Total,_T,37.64
Agaete,22/03/2023,Total,_T,37.56
Agaete,05/10/2021,Total,_T,38.73
Agaete,06/10/2021,Total,_T,37.43
Agaete,07/10/2021,Total,_T,38.48
Agaete,08/10/2021,Total,_T,39.29
Agaete,09/10/2021,Total,_T,41.63
Agaete,10/10/2021,Total,_T,40.67
Agaete,11/10/2021,Total,_T,38.15
Agaete,12/10/2021,Total,_T,38.92
Agaete,13/10/2021,Total,_T,39.72
Agaete,14/10/2021,Total,_T,38.13
Agaete,15/10/2021,Total,_T,38.72
Agaete,16/10/2021,Total,_T,39.66
Agaete,17/10/2021,Total,_T,40.03
Agaete,18/10/2021,Total,_T,39.23
Agaete,19/10/2021,Total,_T,39.35
Agaete,20/10/2021,Total,_T,40.96
Agaete,21/10/2021,Total,_T,39.54
Agaete,22/10/2021,Total,_T,39.64
Agaete,23/10/2021,Total,_T,39.8
Agaete,24/10/2021,Total,_T,38.43
Agaete,25/10/2021,Total,_T,38.17
Agaete,26/10/2021,Total,_T,37.12
Agaete,27/10/2021,Total,_T,35.98
Agaete,28/10/2021,Total,_T,36.31
Agaete,29/10/2021,Total,_T,36.56
Agaete,30/10/2021,Total,_T,38.39
Agaete,31/10/2021,Total,_T,39.94
Agaete,01/11/2021,Total,_T,38.72
Agaete,02/11/2021,Total,_T,37.35
Agaete,03/11/2021,Total,_T,37.54
Agaete,04/11/2021,Total,_T,36.98
Agaete,05/11/2021,Total,_T,37.05
Agaete,06/11/2021,Total,_T,38.47
Agaete,07/11/2021,Total,_T,37.27
Agaete,08/11/2021,Total,_T,38.2
Agaete,09/11/2021,Total,_T,37.29
Agaete,10/11/2021,Total,_T,36.67
Agaete,11/11/2021,Total,_T,37.07
Agaete,12/11/2021,Total,_T,36.2
Agaete,13/11/2021,Total,_T,39.69
Agaete,14/11/2021,Total,_T,39.38
Agaete,15/11/2021,Total,_T,37.91
Agaete,16/11/2021,Total,_T,37.7
Agaete,17/11/2021,Total,_T,37.46
Agaete,18/11/2021,Total,_T,36.23
Agaete,19/11/2021,Total,_T,36.57
Agaete,23/03/2023,Total,_T,36.77
Agaete,24/03/2023,Total,_T,36.75
Agaete,25/03/2023,Total,_T,38.27
Agaete,26/03/2023,Total,_T,36.99
Agaete,27/03/2023,Total,_T,36.09
Agaete,28/03/2023,Total,_T,36.86
Agaete,29/03/2023,Total,_T,36.24
Agaete,30/03/2023,Total,_T,38.08
Agaete,31/03/2023,Total,_T,38.06
Agaete,01/04/2023,Total,_T,38.95
Agaete,02/04/2023,Total,_T,38.04
Agaete,03/04/2023,Total,_T,37.22
Agaete,04/04/2023,Total,_T,37.86
Agaete,05/04/2023,Total,_T,36.65
Agaete,06/04/2023,Total,_T,35.97
Agaete,07/04/2023,Total,_T,36.69
Agaete,08/04/2023,Total,_T,36.07
Agaete,09/04/2023,Total,_T,36.04
Agaete,10/04/2023,Total,_T,35.8
Agaete,11/04/2023,Total,_T,35.81
Agaete,12/04/2023,Total,_T,36.25
Agaete,13/04/2023,Total,_T,35.0
Agaete,14/04/2023,Total,_T,35.61
Agaete,15/04/2023,Total,_T,38.56
Agaete,16/04/2023,Total,_T,37.45
Agaete,17/04/2023,Total,_T,35.74
Agaete,18/04/2023,Total,_T,35.03
Agaete,19/04/2023,Total,_T,34.84
Agaete,20/04/2023,Total,_T,36.67
Agaete,21/04/2023,Total,_T,34.98
Agaete,22/04/2023,Total,_T,35.42
Agaete,23/04/2023,Total,_T,35.09
Agaete,24/04/2023,Total,_T,34.45
Agaete,25/04/2023,Total,_T,34.13
Agaete,26/04/2023,Total,_T,34.74
Agaete,27/04/2023,Total,_T,34.92
Agaete,28/04/2023,Total,_T,34.66
Agaete,29/04/2023,Total,_T,36.23
Agaete,30/04/2023,Total,_T,36.99
Agaete,05/06/2024,Total,_T,23.54
Agaete,06/06/2024,Total,_T,23.79
Agaete,07/06/2024,Total,_T,24.44
Agaete,08/06/2024,Total,_T,24.85
Agaete,09/06/2024,Total,_T,23.7
Agaete,10/06/2024,Total,_T,23.06
Agaete,11/06/2024,Total,_T,23.42
Agaete,12/06/2024,Total,_T,23.51
Agaete,13/06/2024,Total,_T,25.4
Agaete,14/06/2024,Total,_T,24.51
Agaete,15/06/2024,Total,_T,24.31
Agaete,16/06/2024,Total,_T,23.52
Agaete,17/06/2024,Total,_T,24.21
Agaete,18/06/2024,Total,_T,24.62
Agaete,19/06/2024,Total,_T,24.69
Agaete,20/06/2024,Total,_T,24.14
Agaete,21/06/2024,Total,_T,24.66
Agaete,22/06/2024,Total,_T,24.23
Agaete,23/06/2024,Total,_T,23.97
Agaete,24/06/2024,Total,_T,24.15
Agaete,25/06/2024,Total,_T,24.03
Agaete,26/06/2024,Total,_T,23.96
Agaete,27/06/2024,Total,_T,23.73
Agaete,28/06/2024,Total,_T,22.09
Agaete,29/06/2024,Total,_T,22.77
Agaete,30/06/2024,Total,_T,21.19
Agaete,24/06/2022,Total,_T,36.43
Agaete,25/06/2022,Total,_T,36.79
Agaete,26/06/2022,Total,_T,36.68
Agaete,27/06/2022,Total,_T,38.68
Agaete,28/06/2022,Total,_T,35.09
Agaete,29/06/2022,Total,_T,34.62
Agaete,30/06/2022,Total,_T,35.28
Agaete,01/07/2022,Total,_T,35.77
Agaete,02/07/2022,Total,_T,36.74
Agaete,03/07/2022,Total,_T,36.24
Agaete,04/07/2022,Total,_T,36.87
Agaete,05/07/2022,Total,_T,35.77
Agaete,06/07/2022,Total,_T,36.39
Agaete,07/07/2022,Total,_T,36.25
Agaete,08/07/2022,Total,_T,36.84
Agaete,09/07/2022,Total,_T,38.62
Agaete,10/07/2022,Total,_T,38.64
Agaete,11/07/2022,Total,_T,37.75
Agaete,12/07/2022,Total,_T,36.75
Agaete,13/07/2022,Total,_T,36.31
Agaete,14/07/2022,Total,_T,36.71
Agaete,15/07/2022,Total,_T,37.03
Agaete,16/07/2022,Total,_T,38.44
Agaete,17/07/2022,Total,_T,37.17
Agaete,18/07/2022,Total,_T,38.12
Agaete,19/07/2022,Total,_T,36.96
Agaete,20/07/2022,Total,_T,37.63
Agaete,21/07/2022,Total,_T,38.37
Agaete,22/07/2022,Total,_T,38.77
Agaete,23/07/2022,Total,_T,39.99
Agaete,24/07/2022,Total,_T,41.15
Agaete,25/07/2022,Total,_T,41.61
Agaete,26/07/2022,Total,_T,42.13
Agaete,27/07/2022,Total,_T,42.7
Agaete,28/07/2022,Total,_T,39.1
Agaete,29/07/2022,Total,_T,38.79
Agaete,30/07/2022,Total,_T,39.62
Agaete,31/07/2022,Total,_T,39.65
Agaete,01/08/2022,Total,_T,40.5
Agaete,02/08/2022,Total,_T,40.59
Agaete,03/08/2022,Total,_T,42.59
Agaete,04/08/2022,Total,_T,41.0
Agaete,05/08/2022,Total,_T,40.07
Agaete,06/08/2022,Total,_T,41.55
Agaete,07/08/2022,Total,_T,40.54
Agaete,08/08/2022,Total,_T,40.87
Agaete,09/08/2022,Total,_T,39.36
Agaete,10/08/2022,Total,_T,39.29
Agaete,11/08/2022,Total,_T,38.4
Agaete,12/08/2022,Total,_T,39.39
Agaete,13/08/2022,Total,_T,40.12
Agaete,14/08/2022,Total,_T,39.95
Agaete,15/08/2022,Total,_T,39.9
Agaete,16/08/2022,Total,_T,41.19
Agaete,17/08/2022,Total,_T,40.22
Agaete,18/08/2022,Total,_T,38.85
Agaete,19/08/2022,Total,_T,39.53
Agaete,20/08/2022,Total,_T,40.64
Agaete,21/08/2022,Total,_T,41.06
Agaete,22/08/2022,Total,_T,42.22
Agaete,23/08/2022,Total,_T,39.38
Agaete,24/08/2022,Total,_T,38.62
Agaete,25/08/2022,Total,_T,38.5
Agaete,26/08/2022,Total,_T,38.08
Agaete,27/08/2022,Total,_T,38.33
Agaete,28/08/2022,Total,_T,36.82
Agaete,29/08/2022,Total,_T,36.94
Agaete,30/08/2022,Total,_T,39.02
Agaete,31/08/2022,Total,_T,37.95
Agaete,01/09/2022,Total,_T,36.92
Agaete,02/09/2022,Total,_T,37.82
Agaete,03/09/2022,Total,_T,37.97
Agaete,04/09/2022,Total,_T,37.14
Agaete,05/09/2022,Total,_T,37.57
Agaete,06/09/2022,Total,_T,36.1
Agaete,07/09/2022,Total,_T,35.72
Agaete,08/09/2022,Total,_T,35.59
Agaete,09/09/2022,Total,_T,37.27
Agaete,10/09/2022,Total,_T,37.56
Agaete,11/09/2022,Total,_T,36.59
Agaete,12/09/2022,Total,_T,37.06
Agaete,13/09/2022,Total,_T,36.19
Agaete,14/09/2022,Total,_T,35.96
Agaete,15/09/2022,Total,_T,35.68
Agaete,16/09/2022,Total,_T,36.97
Agaete,17/09/2022,Total,_T,37.52
Agaete,18/09/2022,Total,_T,37.14
Agaete,19/09/2022,Total,_T,37.58
Agaete,20/09/2022,Total,_T,35.49
Agaete,21/09/2022,Total,_T,35.94
Agaete,22/09/2022,Total,_T,35.8
Agaete,23/09/2022,Total,_T,36.24
Agaete,24/09/2022,Total,_T,38.88
Agaete,25/09/2022,Total,_T,35.89
Agaete,26/09/2022,Total,_T,35.43
Agaete,01/05/2023,Total,_T,36.89
Agaete,02/05/2023,Total,_T,35.38
Agaete,03/05/2023,Total,_T,36.6
Agaete,04/05/2023,Total,_T,36.65
Agaete,05/05/2023,Total,_T,36.38
Agaete,06/05/2023,Total,_T,37.6
Agaete,07/05/2023,Total,_T,37.34
Agaete,08/05/2023,Total,_T,36.73
Agaete,09/05/2023,Total,_T,35.77
Agaete,10/05/2023,Total,_T,34.8
Agaete,11/05/2023,Total,_T,35.08
Agaete,12/05/2023,Total,_T,36.36
Agaete,13/05/2023,Total,_T,36.62
Agaete,14/05/2023,Total,_T,35.61
Agaete,15/05/2023,Total,_T,35.76
